-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 8,1,3,9,100,1,1,2000,3000,2500 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,0,0,0,1,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
-1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 -1,0,2,0,0,0,1,0,0,0 
